epoch,train_loss,train_mIoU,train_f1,train_recall,train_precision,valid_loss,valid_mIoU,valid_f1,valid_recall,valid_precision
25,1.3584844534461562,0.7065133429731687,0.7975129006720005,0.8347241272367821,0.8306358947198682,1.3636796355247498,0.6358513561987833,0.728523941410397,0.7021943395705448,0.9028497877335306
26,1.356594204902649,0.7202145180100133,0.8061789152114859,0.8335662143612053,0.8566094637494448,1.3573294878005981,0.6866113359647852,0.778203639362463,0.8321845074143548,0.8161179233480809
27,1.3507869163075008,0.729895784415005,0.8155937680903118,0.8448087286937388,0.8513119138676739,1.3619531869888306,0.6657122798220334,0.7582793993944777,0.77049521829755,0.8492756760534694
28,1.353490025610537,0.7270865295262221,0.811439215160953,0.8372389789195775,0.8549409648317448,1.3584113717079163,0.6765391362381254,0.7732257536364158,0.8457091585667751,0.7846880502341524
29,1.3514644165296812,0.7503177735791537,0.8329922428875188,0.8625957391809044,0.8553389301032504,1.3537637710571289,0.72023735952503,0.8114969377983743,0.8396757715229686,0.8524817011065668
30,1.3516039284499917,0.7379326619057541,0.821016429618885,0.8450965821218819,0.8600220490356297,1.3554464817047118,0.672851711802917,0.7656288057304306,0.7668631007916277,0.8561261932046007
31,1.351189813098392,0.7366658837853992,0.8209751132283153,0.8487181210828274,0.8521235239741096,1.3537609577178955,0.6905787622031752,0.7863673245953317,0.8238783111657139,0.8163218576141482
32,1.3537462015409727,0.7390639902472143,0.8222736063652694,0.8516023457852728,0.8546864586099899,1.3560069441795348,0.6878102880567727,0.7829380042072469,0.838472075442902,0.797462970558884
33,1.352085139300372,0.7495046607134382,0.8306753201559226,0.8565268295444837,0.8668699089932874,1.3529750227928161,0.7007126411403937,0.788005117283014,0.8097876129090811,0.851728106461694
34,1.3480961145581425,0.7573380794677372,0.8383829741167672,0.8659981203303158,0.8646843241894452,1.3544345259666444,0.7133559452723015,0.8044356170679995,0.8311241411045367,0.846571015049499
35,1.3479178853937097,0.7590296061778976,0.8384159487553196,0.8658187273793079,0.8654845184152509,1.353024160861969,0.7065950068254006,0.7959997301685315,0.8423945848609501,0.8277941539319589
36,1.3471415622814282,0.7660659084931212,0.8423811508219174,0.8662752872227015,0.87319944261919,1.350530707836151,0.7202187849988925,0.8035035488922209,0.8231714578337028,0.8737439022177004
37,1.3516482710838318,0.7556888088662627,0.8351145713098052,0.8630479600367561,0.8681382756908094,1.3513884663581848,0.7275582066128585,0.81385044479696,0.8458398390438738,0.8495812978612269
38,1.3441348043647972,0.7754149829378293,0.851101551081295,0.8729512502688861,0.878638863945789,1.3499343872070313,0.7218226518152501,0.8101776827190019,0.8403017130452854,0.8539825992127545
39,1.3462761737204887,0.7770698149003847,0.8517566842017696,0.8739619596278648,0.8788493886237309,1.351124119758606,0.7103656216150736,0.7980176311956855,0.8035104653390333,0.8678464728353662
40,1.3424720184223071,0.7876962001903527,0.8589322063054394,0.8758254654663628,0.8911716828334975,1.349254596233368,0.7116100439736867,0.8011018394664984,0.8626740457716897,0.8081037866844042
41,1.3436824743812148,0.7751767523925798,0.8491895173219205,0.8657351910943294,0.8878516259801504,1.3612712383270265,0.6789786436364504,0.7676527590239848,0.7413176746272683,0.8927786248121355
42,1.3433265589378975,0.7805875481972426,0.8551924028949596,0.8743846557997522,0.8869111396922199,1.3477959752082824,0.7309861118259003,0.817384223179441,0.8439735694861235,0.8588854055200136
43,1.3461016835393131,0.7739912266279819,0.848146047966653,0.8680676151959451,0.8819363679681334,1.3513781428337097,0.7242161179363563,0.800542947970896,0.8157007963029749,0.8568402137298177
44,1.3456040475819562,0.7831782468094796,0.8568125520746226,0.8772997709388037,0.887484938560331,1.3498533487319946,0.7376669708327654,0.8217906543756301,0.8626197672206544,0.8486020360677722
45,1.3423366917146218,0.7913323433442327,0.8629931323766339,0.8825845385857115,0.8869739428123795,1.354320228099823,0.7071888592389273,0.7937852082592401,0.8400183302355002,0.837844822436527
46,1.3415353539827708,0.7978537256853327,0.8673404147235262,0.8894035688123999,0.8887894915374261,1.3520443081855773,0.7154919348709795,0.802661185364842,0.867469630689558,0.8098014990042696
47,1.3440716202194627,0.7860939310296164,0.86056337220355,0.8840751180132737,0.8819754616513056,1.346897506713867,0.7297118320082118,0.8125868455120833,0.8249884792206469,0.8787431913033881
48,1.3447774294260386,0.7980225276813897,0.8700237671898778,0.892547960072141,0.8871569501140281,1.3524807453155518,0.719736202362669,0.8035015008162695,0.7848536420623443,0.9073363747022547
49,1.3398557756398175,0.8081455510037857,0.8770516058695242,0.8947723984653106,0.9002075908910225,1.3576041340827942,0.6956574101742277,0.7905863527102348,0.8774621437163947,0.7834566320731516
50,1.34473653741785,0.7964192058398858,0.8672977244670782,0.8922362536667331,0.8799089520350221,1.3470178127288819,0.7377963709909477,0.8237725566054485,0.8516847694089048,0.8580935255718807
51,1.3431425529557306,0.7903463103800005,0.861010340004282,0.8750680442187398,0.8956471783771474,1.3489745497703551,0.74062776862747,0.8259356791395023,0.8323035461902097,0.8779990202957929
52,1.3416063012303532,0.8021276141807123,0.8702815203612356,0.8864330964706921,0.892492682741546,1.345243752002716,0.7359402705405921,0.8189551084884353,0.8477860676582717,0.8599629501641584
53,1.3420594850101986,0.8020508178271651,0.8683692963624615,0.8880414162644076,0.8952883382545062,1.3432545423507691,0.7375623541793274,0.8234900107540198,0.8819459807030622,0.8266343549911056
54,1.3407530365763485,0.798828557058021,0.8680320596315969,0.8909910436682388,0.8837889574799452,1.346256637573242,0.7430785641075456,0.8273803089466,0.875162973721945,0.8425269803209623
55,1.3421061216173946,0.8060097151316038,0.8742837345769869,0.8979316065736811,0.8879394346379672,1.3523357272148133,0.7227871298097004,0.7994744702665445,0.7968878596866183,0.8898879803325352
56,1.3388928158863171,0.8081608369184273,0.8748955407925133,0.8922266149397329,0.8968321663932505,1.3556242823600768,0.7161810089376754,0.7971557748165549,0.7642428283772631,0.9261505172768973
57,1.3413580575504818,0.8092278202116858,0.8769068303444879,0.8973853964940314,0.8931304855953002,1.3540108323097229,0.714928216763247,0.7961792039195805,0.7786685214971174,0.9050486074366055
58,1.3393842304075085,0.8190076676079725,0.8831501640752808,0.8979151017103473,0.8994886546364279,1.354964303970337,0.7143970354983458,0.7941708956035464,0.7794923020597004,0.904943388438714
59,1.3403034612939164,0.8174975756027647,0.8822039630823032,0.9014197441130453,0.8976991107252495,1.349512755870819,0.7321838896980932,0.8154092094392112,0.8806857707936396,0.8208051340233258
60,1.3378042401494206,0.8216649898408465,0.8858886293990111,0.9004778434299615,0.9042040032835896,1.3625128746032715,0.6738471087703117,0.7598417481027285,0.7310324792282052,0.9189726679271987
61,1.339579551606565,0.8196965082661987,0.884190041899895,0.899842538511516,0.9065595557397831,1.3489399909973145,0.7315335237844027,0.8170627692481081,0.8886533580273925,0.808914656677875
62,1.3353518827541455,0.823767141605045,0.887405782291602,0.9043806994119018,0.898283288449139,1.34676433801651,0.739710670238934,0.8257281541828414,0.864116952774242,0.8489449909748246
63,1.3368864301088694,0.8252948095222544,0.8878070886145808,0.90903356218451,0.9017181083824329,1.3492591381072998,0.7378294620186514,0.81831975634278,0.8799075882554908,0.8346383998062379
64,1.335457159055246,0.8283613343738158,0.8907989236026342,0.9049779714618669,0.9076773584425157,1.3440664291381836,0.7473875639541518,0.828691330836971,0.8725563937368724,0.8417327084494227
65,1.3355229239206057,0.831370470378511,0.893466389677815,0.907326255622143,0.9087378644772602,1.3504060745239257,0.7272348726790188,0.8063968590196826,0.885259532100541,0.8150558851634482
66,1.3341362089724154,0.8388546082674893,0.8994892007647669,0.9155016313624468,0.9083511821950996,1.343935453891754,0.7586568404859577,0.839255690020774,0.8421858503793607,0.8956098046311247
67,1.3358710311554574,0.8365772774548139,0.8971902998796683,0.9121511534383321,0.9109497998418471,1.3433116674423218,0.7539319061386283,0.8384043411055501,0.8803478002067047,0.8402301241746452
68,1.3345227853671924,0.8293555800873001,0.8931752050243158,0.9080676675104119,0.9043674012874756,1.3438021659851074,0.7641709031067527,0.8403823681690431,0.8634358030225421,0.8615429386091277
69,1.3367040495614748,0.8304762391865104,0.8922781695025354,0.9081183327776511,0.9082564678843362,1.347132635116577,0.7469675011878337,0.8249250633941578,0.8509206725213293,0.8614311856233827
70,1.3407138328294497,0.816342125097772,0.8827400061086156,0.898296213997768,0.9040043733926924,1.3455389499664308,0.7468338147207599,0.8276059844026863,0.8925652094023107,0.8176510160173841
71,1.3364003332885537,0.8312941554730757,0.8925803549104866,0.9114531420813708,0.9011121394322945,1.3417814016342162,0.7619789854530625,0.8410029758800903,0.893420999913214,0.8426813998789434
72,1.3314264110616736,0.8463352915617622,0.9033681200696843,0.9144350913733096,0.9193078875712646,1.3476860523223877,0.7493470898581712,0.8259937919470512,0.8491725413768382,0.8673892528902412
73,1.3341617632556606,0.8365756459682208,0.8978369561120605,0.9166962480831152,0.9075619152094656,1.3437432169914245,0.756350701761874,0.8333919738787487,0.874192003795929,0.8537328534501029
74,1.3352995595416508,0.8418280483377076,0.9000988975147076,0.9143788171195739,0.9109700580199003,1.348378872871399,0.7325101821452386,0.8152185374592824,0.8596492297972776,0.8282412949291214
75,1.334686727137179,0.8385238077822725,0.8977216529156568,0.9073828225714875,0.914587317123811,1.3387161374092102,0.7751807507030666,0.8536692117081562,0.8964141784706652,0.8587547756885069
76,1.3344995218354303,0.8413979288963457,0.8994835705588087,0.910660817869021,0.9161494042165048,1.3525755047798156,0.7257257211060845,0.8050985942507964,0.7825631526435446,0.9119991817874361
77,1.336116882594856,0.837332608642967,0.8958299327748268,0.9111804592657725,0.9131941353293204,1.345041823387146,0.7616642214341123,0.8435288853897429,0.879236521100834,0.8591532379947662
78,1.3328001160879392,0.8430823996902232,0.9023699334864501,0.9130738202084696,0.9168856589981015,1.3426612138748169,0.7675249361706705,0.8426446852359787,0.86125525692291,0.8779986964793188
79,1.3339529907381213,0.840511084210214,0.899943276432673,0.9155694874196971,0.9130515673638723,1.339476501941681,0.7761751867131437,0.8502312100982147,0.8907346190529017,0.8575146387644867
80,1.3322466144690643,0.8493622805071438,0.9066548778415977,0.916820377410526,0.9208845392846677,1.3431183338165282,0.7497076012559839,0.8304203922089304,0.9057428281300428,0.8238073199649344
81,1.333452004033166,0.8556363866034653,0.9101087147575981,0.9229492785158123,0.9201395078280702,1.3441564559936523,0.7658088105335688,0.8427305132236684,0.89767654683036,0.8479871420994819
82,1.3335511217246185,0.851817886415337,0.9093231358502852,0.922809120413886,0.9159615872977614,1.3430943965911866,0.7669645872278041,0.8393479504174499,0.8324413004006871,0.90418866797308
83,1.3346574564237852,0.8463012383445907,0.9054234436728502,0.9203328374628518,0.9148162671030522,1.3412636280059815,0.7678413666576939,0.8459112364905865,0.9062523595751866,0.8426820387299772
84,1.3333921271401483,0.8546184181306307,0.9113058126564372,0.9256443907650896,0.9184431039869834,1.339740478992462,0.7768615733507965,0.8536081425908776,0.8865792536256205,0.8675154756986359
85,1.3314245359317676,0.8549574517442468,0.9098911844912794,0.9233283323397916,0.9214956362225287,1.345147967338562,0.7587846643273257,0.8357709350583178,0.8303569095403809,0.9079427026001301
86,1.3327324809254826,0.8540573099304157,0.9102023974874327,0.9195057316075195,0.9256172026081058,1.3381155490875245,0.7784444409868659,0.8539713579560576,0.8796702168740411,0.8866873576810349
87,1.3310799920881116,0.85833536023877,0.9138863674241549,0.9254581763371095,0.9219442407497627,1.3439451336860657,0.7632140449067839,0.8377898802719373,0.8349426168709497,0.9188279793628251
88,1.3314787294413593,0.8634629818140551,0.9166450770619529,0.9269538410972368,0.9261527628965757,1.3436623573303224,0.7728501614257071,0.8497799085259932,0.8712961522535625,0.8855921808771159
89,1.331273228735537,0.8679747942609144,0.9204573892518076,0.9312546807746923,0.9282783486313788,1.3429256796836853,0.7692196213278814,0.8485222081269415,0.8791102412330272,0.8684584145207517
90,1.3321250258265316,0.8591258195767691,0.9136241898107874,0.9249965307904373,0.9242112258884276,1.3411860466003418,0.7724501352860143,0.8472600483677486,0.8986239859237312,0.8511614736856139
91,1.3286265022045858,0.8636381050729423,0.916327123282135,0.9285458603529956,0.9260945020702714,1.341086983680725,0.7734453408830467,0.8504660916351284,0.8880727792886505,0.8641027008531518
92,1.3325594132011,0.8605660559252304,0.9154998447966407,0.9294110783687505,0.9198688497471647,1.3444650530815125,0.7592360092442574,0.8375096922285191,0.8684992964947764,0.8605950252713741
93,1.3350190165880564,0.8500515808904812,0.9061365809111419,0.9208882962319651,0.9151287134740248,1.3426531672477722,0.770346813661405,0.8466865719499321,0.8699983513598053,0.8807125199496235
94,1.3317113244855725,0.857245905839879,0.9122100649669215,0.9235433277942456,0.9221355434238053,1.343227505683899,0.7659543453324893,0.8416805162697129,0.8827865207796748,0.8636322248774716
95,1.333253114610105,0.8618436746719199,0.9158655260200227,0.9269019614799027,0.9228264585100614,1.3397536993026733,0.7813374726239867,0.8558525467712323,0.8741288254735077,0.881426759283021
96,1.332051460807388,0.864424164801424,0.9174402160225315,0.9296313668144344,0.9258265845945874,1.3482409358024596,0.7552347082546895,0.8371710483212308,0.8346883320757514,0.9022204925317696
97,1.3311400284638275,0.8608975381142852,0.9143127675571339,0.9240436814092726,0.9294263022518565,1.346031391620636,0.7564008662679212,0.8377403669066392,0.8757988106829098,0.858329674598064
98,1.3290619769611873,0.8637545288233608,0.9167166242698149,0.9295704583536456,0.9249918235438641,1.3451729893684388,0.7649167811120453,0.8446911613045591,0.8737639781787662,0.8673626741441453
99,1.333177854885926,0.8510605931014908,0.9072136459987803,0.9196340220565546,0.915251204942923,1.346423327922821,0.7400591911485833,0.8184257466136314,0.8618588113592246,0.8533148120300853
100,1.331858114616291,0.8521451527636614,0.909062425048666,0.927602468802303,0.9141097281142133,1.3417027592658997,0.7711529616913417,0.8509390400922758,0.8893834754296993,0.8662359864390183
101,1.3292474070110836,0.8621365934468085,0.9152750874655785,0.9260748587861051,0.9244863175458352,1.342849338054657,0.7692954379626755,0.8442784475233018,0.8621224545065983,0.8839301067550615
102,1.334188443583411,0.853521537931188,0.910890488381527,0.9289529113361712,0.9146346311629282,1.345507836341858,0.7629751287156995,0.8378899357793044,0.8601061775260497,0.8820054760909114
103,1.3313250122843563,0.8654766994902096,0.9186244412410105,0.9310444842098364,0.9257623372327162,1.341338610649109,0.7622982177225295,0.8396683089048571,0.9032459593793094,0.8386158151054405
104,1.3302775879164,0.859135554486262,0.9134782208791281,0.9263082845452317,0.9240028931340762,1.3453787446022034,0.7637801039157163,0.841114662847745,0.8438822533787649,0.8959639979606067
105,1.3301024356403865,0.8664655880403171,0.9177924819667025,0.9307638349418833,0.9252718154761094,1.3536818981170655,0.7248639133039769,0.8119692884971859,0.8855197621039773,0.8163475448384501
106,1.330336649675627,0.8732141539118462,0.9241540284541687,0.9382205396600972,0.9282895897512315,1.3430814385414123,0.7760942782918648,0.8525722571674308,0.8502660491083709,0.9087974613569678
107,1.3320934691944637,0.867954552786689,0.9207196058017623,0.9341583812911782,0.9270746314579452,1.3436480045318604,0.7665417863448196,0.8446461516386037,0.8605567764046521,0.8839585988991912
108,1.3328815634186204,0.8650444817057593,0.9187518967015762,0.9307257847280344,0.9260422151451672,1.3404228329658507,0.7765644406945327,0.8531137398898265,0.891458696445523,0.8656652251496189
109,1.3307318639110874,0.8691444203118748,0.9207299046755137,0.9327130682006157,0.9270915102102112,1.3424981355667114,0.7595360494085548,0.8412570850193969,0.9059229520193732,0.8316999609539815
110,1.326688658546757,0.8778126178264761,0.9266359974547609,0.9342906888707856,0.936216875724388,1.3413546919822692,0.7679444288671061,0.845669227676342,0.9074510733890844,0.8420817965557668
111,1.329933664283237,0.8738074871806507,0.9233659831686043,0.9359512031547894,0.9291780736050151,1.3412842869758606,0.767392523525894,0.8387078511136068,0.8616298587707035,0.885353498472077
112,1.32832374443879,0.8707880151217032,0.9227807326464096,0.9341683635855224,0.9264805685512022,1.3436297059059144,0.75846137298718,0.8324985368823743,0.8397824294748022,0.8815509776626824
113,1.3311635143048055,0.8698338529174705,0.9206980775358544,0.9327994695084756,0.9265936013830359,1.3469879388809205,0.752997731292357,0.8280978165244927,0.8562736367656086,0.8698083255688257
114,1.3284354660962079,0.8771248982322035,0.9276583393642791,0.9367751451098545,0.9326423691876397,1.3409322142601012,0.7775641136656883,0.8497660986396196,0.8585170628020734,0.896798305206825
115,1.3309034979021228,0.8708508651398861,0.9220999094662918,0.9312523359887592,0.9294675270754088,1.340316617488861,0.7695390882096163,0.8445385256792127,0.8983798802406593,0.8469763160235431
116,1.3278161222870286,0.8750287638812076,0.92509754497053,0.9387198150337044,0.9290580993963041,1.3482772827148437,0.753237721905379,0.8321981913549392,0.8844789474024856,0.843276882253357
117,1.3305763795569137,0.8691794113721848,0.921739130925909,0.9351237493371577,0.9268390783795547,1.3501619577407837,0.7509723710028332,0.8262001449404266,0.8361570103578304,0.8888247529945964
118,1.3312146325369139,0.881808040883005,0.9288380176477329,0.9401977948383746,0.9359290557230668,1.3406038522720336,0.7773222297251704,0.8467500350266024,0.892861031181476,0.8663303719477314
119,1.3267800791843518,0.8910520876626712,0.9356225615254411,0.9426555500045,0.9435517207956465,1.3413601040840148,0.780822959412007,0.850453949460627,0.8768587874841904,0.8753886269450012
120,1.3260206306302869,0.8966668185257918,0.9399158321809675,0.9481630745690923,0.9431031055024421,1.339247703552246,0.7859761232729638,0.8561652655166574,0.8883201016025755,0.8759582200239088
121,1.3255581791336473,0.8963284081100811,0.9399179854995954,0.946645829768626,0.9443210458758526,1.3399249792099,0.7863836368720895,0.85592788489984,0.8783069875127584,0.890859830429258
122,1.3242931543169796,0.9018933100065372,0.9440142130381362,0.9521191670809096,0.9451915281761754,1.338576650619507,0.7884658229856963,0.8587824256491293,0.8939313076970186,0.8739759626249498
123,1.322988025239996,0.9001724604431545,0.9424194086400679,0.9512274260433473,0.944019749271038,1.3385617017745972,0.791699586746615,0.8611674731639489,0.8853922793082404,0.8929852840008033
124,1.3241256459339246,0.900616458606994,0.9425249947268876,0.9480529351154979,0.9468270141598015,1.338882315158844,0.7882882800175569,0.8575495894722085,0.8859312071656928,0.8791225236567574
125,1.3245219314420544,0.9036721866051323,0.9443244938826467,0.9513094580313097,0.9481801036807898,1.3383225798606873,0.7900007500852527,0.8603891131369521,0.8891962354141917,0.8882395804252721
126,1.3224714736680727,0.905698045858541,0.94668846065884,0.9547071782507056,0.9474243665349591,1.3389424681663513,0.7868228585049253,0.8569871089158354,0.8808707765652096,0.8888359464650895
127,1.3250177438194688,0.9051454103434753,0.9457595512877767,0.9533976793069764,0.9473850481400159,1.3391916513442994,0.7845957406653646,0.8565491845649623,0.899752826116134,0.8654305452831043
128,1.3263332924327336,0.9054943415529376,0.9464361401812922,0.9532464844152881,0.9484715732628073,1.3389220356941223,0.7861801396659589,0.8570520648320178,0.9029348621979303,0.8640788635412953
129,1.3231771217810142,0.9047814327807802,0.9453932913153219,0.9543005924250144,0.9464319609976434,1.3385563492774963,0.7914179298150765,0.8615726701128755,0.889215887048745,0.8903886425598933
130,1.3251534474862587,0.9063577847475476,0.9461795994212897,0.9555239615640726,0.9464482808381147,1.3381370782852173,0.7855731609833446,0.8569698721123334,0.8908862315522315,0.8820316778040331
131,1.3252648711204529,0.90730711383071,0.9471492187227547,0.9517495999880304,0.9512324451717251,1.338989019393921,0.7860934732953229,0.857172856526083,0.8899860605209049,0.8844005231529144
132,1.3233389016744252,0.9062562033602048,0.9463501286670487,0.9535051666538197,0.9474083559069603,1.3395794987678529,0.7841241776584519,0.8558893429942724,0.8827870339108126,0.886816326601106
133,1.32322990733224,0.9065643584902711,0.9456277003503196,0.9505583359577106,0.9518868422145301,1.3382223010063172,0.7874400896420416,0.8572999300397557,0.8897480254702039,0.8820283863404897
134,1.3264328128582723,0.9096972695819497,0.9484108617054854,0.9533021550231182,0.9502075764505201,1.338798189163208,0.785005647239872,0.8553909954332649,0.8798901092141426,0.8892494473366437
135,1.3211754866548486,0.9060998747613451,0.9464681628516748,0.9515257074578353,0.9502417594974978,1.3402698993682862,0.7833737491713288,0.854953444929347,0.8764060869639506,0.8918368947244966
136,1.3247036660039746,0.9100780655513532,0.9493069907879461,0.9576192566372007,0.9485066177697384,1.3398954391479492,0.783197804019408,0.8562003367067261,0.8814310230043493,0.8885209342305647
137,1.3242427416749902,0.9128397370186039,0.9510972708863713,0.9565938918299226,0.9520908740978989,1.338942861557007,0.7857484558047725,0.8579360386095999,0.8844341876879523,0.8886243909562692
138,1.3250281810760498,0.9124736413782876,0.9506233942872842,0.956730696004624,0.9520993298695851,1.338554561138153,0.7876987670543356,0.8597927559591533,0.8961816290213536,0.8808858803131636
139,1.3219177287978094,0.9098908659995615,0.948642790091686,0.9560108791112788,0.9504769573245089,1.3399208068847657,0.786895909189529,0.858248234805972,0.8729024447059219,0.8996228161749406
140,1.326251754889617,0.9108707694085488,0.950010005243444,0.9563529424617233,0.9510164128802374,1.3389478206634522,0.782599523057596,0.8553761736358485,0.900300306938026,0.8707306023918632
141,1.3268823253141868,0.9097576638182854,0.9486575682367007,0.955200332641207,0.9502695922301349,1.3386715412139893,0.7818381587888015,0.8536415232301291,0.8876932705027851,0.8773498283587318
142,1.3230942310513676,0.9089631149325647,0.9476701821152652,0.9543696099431602,0.9506417010520641,1.33804589509964,0.791132043511534,0.8607326299498705,0.8788316810512014,0.8934182414708751
143,1.3225518497260842,0.910639649067194,0.9489566571938336,0.9559058535712357,0.9513152585735053,1.3389573216438293,0.7809520300276165,0.8531614265710253,0.8915177767208625,0.8732762266821622
144,1.322384528211645,0.9101953238465315,0.9487762191061051,0.9552651418309487,0.9507242242082699,1.3370545148849486,0.7895834763344451,0.8592273570941638,0.88711867919331,0.887501610323856
145,1.3257745278848183,0.9090821028126977,0.9478948768791634,0.9529400936912967,0.9522526349433253,1.3383551836013794,0.7849954436526954,0.8559738920049801,0.8852549294566667,0.8848848211848829
146,1.3257616017315839,0.910997268155499,0.9496112148948507,0.9577635866294506,0.9485904138285245,1.3387478113174438,0.784415926666622,0.8561545042932609,0.889741335787803,0.8821228016467193
147,1.3217620914046828,0.9140728042025881,0.9514513011668345,0.9559416513201152,0.9545633038631686,1.337946927547455,0.7875476451122033,0.8580398097277356,0.8795739131353886,0.8923692760177004
148,1.3250676941227268,0.9156992836043274,0.9530508457017896,0.958753697600905,0.9536816435901156,1.3382992506027223,0.7832469489886991,0.8550146320666541,0.8862510843304439,0.8833502042959805
149,1.322681953778138,0.9150036306194888,0.9522881104022813,0.9570003632755809,0.9543396499838185,1.337502372264862,0.7900440610739142,0.8607949628519689,0.8854563014127459,0.892197647904515
150,1.3246109179548315,0.9101086321317248,0.9480741800292515,0.954460102318883,0.9497265606063916,1.3368921160697937,0.7933971705387004,0.8641505079591925,0.8944542705474963,0.8879570769228586
151,1.323326144669507,0.914827386186939,0.951912328187546,0.9568008530416768,0.9537983657785221,1.3371537327766418,0.7898079119485,0.8605069348473361,0.8862135843688661,0.8909820996865957
152,1.3222339330492794,0.9111022189424178,0.949337562526607,0.9556967176350555,0.9499545030783099,1.3372105956077576,0.7927513006450336,0.863239248813044,0.8968983005590045,0.885493095173277
153,1.3250258097777496,0.9116961645769911,0.9500541453622373,0.9549793787013907,0.9530878628818555,1.3374561429023744,0.7923391720725149,0.863835400818773,0.887853718953226,0.8921848238321208
